Author,Comment,Likes,Published At
@user-sd2vf3cg4t,돈을 사랑함이 일 만 악의 뿌리입니다<br>돈을 바라보고 살지말고 선한 덕을 쌓아야 겠습니다<br>내가 낳은 내자식들~~~<br>덕없는 삶을 살다보니 모두 비참해졌네요,2,2024-07-18T04:14:04Z
@YSLNY2024,이게 실화라구요 ? 😭😭,4,2024-07-17T23:18:18Z
@user-cy9no7je4m,애초에엄마가아프지도안았잖아,1,2024-07-17T21:21:41Z
@user-cy9no7je4m,쿤이ㅡ들의거짓말,1,2024-07-17T21:17:29Z
@user-gq1cg9hw5z,이재명 생각나네 형 집어넣었지..,13,2024-07-16T18:23:39Z
@user-xh6ix9db6b,저렇게 돈벌은 과정에 얼마나 지독했을까? 인정머리 없이 남들에게도 피한방울 나오지 않았겠지?,2,2024-07-16T07:00:41Z
@user-cp4vr4ue6c,정신요양병원도 처벌해야 합니다 돈은 선과악입니다  그러니 너무 억청스럽게  살지맙시다 부모님들,78,2024-07-15T17:48:56Z
@user-nn7ml2pp6k,자식들을 어떻게 키웠는지도 의문이다<br>자식들 말 들어보면 자식은 안 챙기고 남만 챙기진 않았는지<br>그러니 부모들도 돈 꽉쥐고 있지말고 자식들 돈 필요할때 미리미리 좀 놔눠주세요,5,2024-07-15T06:21:24Z
@Lucia-mg9gr,"유인나 멘트 너무 이상 ㅋㅋ 저것도 원고면 작가가 신입작가인지... 엄마가 연약해보인다? 60대 여성 vs 납치를 하는 힘센 젊은 남성 이 힘겨루기가 애시당초 될 리가 없고. 원한 살 인상이 아니었는데? 저것 배우들이 연기하는건데 저런멘트는 왜 하는지. 재미가 있는것도 아니고, 실제 사연자 사진을 본 것도 아니면서. 멘트가 너무 괴상",2,2024-07-15T01:42:01Z
@user-yz9uo1oe3h,아들이 사람도 아니구나,6,2024-07-14T21:12:09Z
@user-yb3ur4zf3k,ㅐㅓㅑㅐㅣㅔㄹ⁰,0,2024-07-14T06:23:40Z
@user-rv7il8wu2d,자식들이돈때문에패륜,4,2024-07-14T05:50:06Z
@홍도경-x5n,패널들이 너무정진이없고<br>너무산만해서 집중이 안된ㅔ요,4,2024-07-14T00:06:32Z
@user-mw3zh6xw9l,참좋은 엄마내,5,2024-07-13T21:14:31Z
@grey6712,기부 ㅋㅋㅋ와아ㅏㅇ화끈,3,2024-07-13T10:55:25Z
@jeejoo7006,진짜 인간같지도 않다 돈에 눈 먼 악마같은 자식들…. 너넨 벌 받는다,0,2024-07-12T17:18:10Z
@user-te1nz6is3z,누가 납치 했나<br>딸이  납치 했나요,1,2024-07-12T11:18:27Z
@스나이퍼-h6v,금수 보다 못한 쓰레기 자석들아 저들은 천벌을 받을 것이다.,0,2024-07-12T10:49:20Z
@user-xu7jh5gm3c,미췬..,2,2024-07-12T07:00:36Z
@simonkim6075,"이 두 아들들 재미있게 생체 실험 들어 갑시다. 전기 자극 실험, 기계 실험, 피부도 조금씩 떼어 내보고 창자도 좀 감아 보고.....",4,2024-07-12T03:29:29Z
@user-ri6ht5oo9m,이거 실화라면서 초반에 왜들 저리 해맑고 장난쳐요? 서프라이즈~~ 너무들 재밌어하네요...,3,2024-07-12T02:29:59Z
@user-kj2rn5fd1s,"와   이게 실화라는게 정말 믿기지가않고, 가슴이  너무 아프네요  저 ㅅㄲ 들을  어떻게 처벌해야하나요?<br>인간도아닌 쓰레기들<br>지 자식들한테  똑같이 당했음좋겠네요  아니 꼭 당해야합니다<br>인과응보",0,2024-07-11T21:56:47Z
@user-py1kx3uy5p,따님과 함께 행복하게 하셨으면 좋겠어요,41,2024-07-11T12:40:23Z
@user-jq1yc4px4z,정신병원에 보내는 방법은 재명이에게 물어보세요.,9,2024-07-11T11:33:02Z
@user-kj7du8by6r,Ò,2,2024-07-10T12:01:32Z
@하이루-g1v,와...............,5,2024-07-10T07:07:55Z
@user-lc5zs8vy6x,"그나저나,저놈공천준당은 어디여?",5,2024-07-10T05:54:24Z
@user-nf6uv6bx8y,무셥댜 댸냦에 아줌먀갸 사라 졋댜 누구에게 냡치를 댱혓나 걱졍이댜 얼른 보냬줘ㅠ~~~~어디루 걋는지 알슈 없을것 걋댜 ***~~~😮😮😮 얼른 와ㅠ**~~,2,2024-07-10T05:34:03Z
@user-lc5zs8vy6x,"저런놈들이 구의원,시의원,국개의원하는 놈들,엄청많을걸요.~~인간아닌것들이 정치하니 이모양이지.그런것들 따라다니는 정치인 지지자들! 참대단한 국민이야!",22,2024-07-10T05:33:57Z
@jamespark3691,Mommy is so intelligent.<br>Mommy knows what she’s doing.,3,2024-07-09T21:34:48Z
@jamespark3691,These two sons must arrest now.<br>They must get life time sentences.,1,2024-07-09T21:31:56Z
@jamespark3691,Two sons must go to Jail.<br>Thus two sons are criminals.<br>Mom must to escape to somewhere where no one can find mom.,3,2024-07-09T21:30:32Z
@이성경-e4u,웃어?  진짜  진행자들. 웃냐??,3,2024-07-09T20:48:09Z
@박인영-e1m,저아들색기들무기진역,0,2024-07-09T15:21:47Z
@박인영-e1m,경찰서에신고해야한다콩밥을먹여야한다.,2,2024-07-09T15:15:51Z
@박인영-e1m,경찰에신고ㅙ,2,2024-07-09T15:12:05Z
@박인영-e1m,재산뺏으려고.연기한거다잡놈들,1,2024-07-09T15:10:16Z
@박인영-e1m,무섭다.딸안태열락해야지.나뿐놈에색기들.엄마도.잘못이있내왜가만히있어,0,2024-07-09T15:08:51Z
@박인영-e1m,일부러저럭케만드른거아닌가,2,2024-07-09T14:56:50Z
@박인영-e1m,병원과짜고.입원시컷내.재산뺏으려고,3,2024-07-09T14:55:08Z
@user-rs2rw3zd5i,수상하다,2,2024-07-09T12:12:28Z
@user-xy7ju5ri3t,"&quot;집에 가고싶어&quot;<br>이러시는데 눈물이,,,ㅜㅜ<br>부모님이 이세상에 살아게신 것만으로도 행복인것을 ,,,<br>너희도 니네 자식들한테 당해봐,,,",117,2024-07-09T09:20:40Z
@방울꽃-v6u,돈이 너무 많아서  탈이다  아들은 짐승이란걸  ~모르셨나보네,6,2024-07-08T20:25:34Z
@김한범-r2n,자식을 오냐 오냐  키우면 ㅡ안된다  자식을  키우면서  잘못을 지적하고  사랑의매도 때려  사람으로 키워야된다   그렇치않으면  자식들에의해서  저런비참한꼴  꼭 당한다,48,2024-07-08T18:20:47Z
@user-vh8od4jq4w,연기가 너므 어색하시다…ㅠ,1,2024-07-08T17:50:49Z
@user-jh5zj1wq1c,죽을때까지  그 자식을  마음속에서는 버리지 못하는게  부모입니다,3,2024-07-08T12:38:56Z
@user-qz7qx6zg7r,이프로에나오는인간들<br>엉망이네,3,2024-07-08T10:48:14Z
@경자인-d1h,막내 딸은 좀주지,15,2024-07-08T10:25:34Z
@user-jp4wi7rj4z,말끝 마다. 동물 동물 그래  저런거 보고. 악마 새끼라 하는거임.,6,2024-07-08T07:08:51Z
@탄-h1x,"풋, 실제는 더한 이야기가 있습니다 ㅋ~~~^^<br>우리 동네 지인에게 들은 얘긴데... 아마... 집 명의가 아버지 이름인지... 딸이 아픈 아버지를 모시고 있었는데 어느날 오빠가 와서 이층으로 아버지를 만나러 올라가며 12시 이전에는 올라오지 말라 하더랍니다 아래층에서 일을 하다가... 문득 그 말이 이상하다고 생각해 부랴부랴 올라가봤더니 이미 아버지는 숨이 컥컥 넘어가고 있었다고 합니다 그렇게 아버지가 갑자기 돌아가시고... 맨몸으로 쫓겨나 바닥에서부터 시작해 나름 성공한 눈치더군요 그이상 자세한 건 모르지만... 오빠가 올라가서 아버지를 살해한 사실은... 팩트이지요 거짓말 같은, 믿어지지 않는 사실들이... 세상에는 많고도 많지요 에효~~~",2,2024-07-08T06:40:46Z
@jugnana7048,빨리경찰부르세요,2,2024-07-08T04:18:23Z
@user-lx9of9en3o,자식이  자식이아니고  원수네,7,2024-07-08T00:25:37Z
@구자학-v1h,미친놈들  딸이  최고내요,0,2024-07-07T23:46:01Z
@user-jd5iy2mh3z,장유유서  가  무너지고  자식들이   부모를  살해하고 ?,5,2024-07-07T16:40:11Z
@user-jd5iy2mh3z,한국   사회가   미쳐   돌아가고  있습니다,5,2024-07-07T16:39:16Z
@user-jd5iy2mh3z,죽이지   않는것 만 해도   천만 다행이죠잉?,3,2024-07-07T16:38:33Z
@user-jd5iy2mh3z,호루자식들이  내  자식이   될수있습니다,9,2024-07-07T16:37:53Z
@user-ph2ey1bv9y,요양병원 의사 간호사  직원 전부 불법감그어 로 징역15년 줘야한다,9,2024-07-07T12:46:37Z
@user-ph2ey1bv9y,자식들둔 부모들에 게 자식들 공부만시 켜주고 돈 재산 주 지마세요 남보듯자 기자신 재잇게 즐겁 게살다 가세요 돈 재산 주면 자식들 어긋납니다 무식한 제글자 명심하고 신 랑각시 즐겁게살다 갑시다,4,2024-07-07T12:38:23Z
@user-xv4ui1pp2f,젊은형제탐정 분들의 활약이.대단하다<br>개찰보다 백배 낮다,40,2024-07-07T08:11:57Z
@user-rz3bv3hx1j,"학교에 기부하면  그돈  학생한테  다쓰일까  ,,,,",9,2024-07-07T06:38:03Z
@user-wi2ti5lt7x,이게 실화고 현실이냐구요~??<br>맞아요<br>우리 주변에 비일비재입니다.<br><br>살펴 보면 우리 형제도 있어요<br>아버지 엄마 하고 내 쫓고 그럴 인간들의 형제,17,2024-07-07T02:49:00Z
