Author,Comment,Likes,Published At
@user-lz6uy4iu4d,두분 먹방 갑시다 ㅋㅋㅋ,1,2024-08-13T19:56:29Z
@user-ch6hp2cr6m,지나가는 다빈이 이름 겁나 불려서 놀람ㅋㅋㅋ 행복하다 ㅎ,1,2024-08-13T16:22:22Z
@lalahyun0309,아오 모르는 게 너무 많으신.... ㅋㅋㅋㅋㅋㅋㅋ 답답함이 느껴진다 ㅋㅋㅋㅋㅋㅋㅋ,0,2024-08-13T08:59:47Z
@포테이토맨,2탄좀 ㅜㅠ,0,2024-08-13T06:48:27Z
@user-wg2eo8ib1e,문찐 정승제F,1,2024-08-13T04:58:44Z
@user-ql2vi7cc1w,하아..나 정승제쌤이랑 동갑인데..너무 세대차이남..ㅡㅡㅋ 정승제쌤아..어떤 삶을 살아오신겁니꽈아~!!!,0,2024-08-12T22:54:51Z
@user-hk1dq1zy2x,둘이 케미 미친거아님ㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2024-08-12T12:43:55Z
@Lovelymememe,나는 학생도 아니고 선생님인데 왜 이렇게 이분들 웃기고 재밌냐 ... ㅋ 내 시대때는 이분들이 일타 되기전이라서 강의를 못봤는데 내가 어리다면 강의 들을 듯 ... 수포자 인생에 한줄기 빛 ....? ㅋㅋ😅,1,2024-08-12T06:24:11Z
@user-oi4wd8sq1g,학원 선생님들이랑 번호 교환 안하신다던 승제쌤이 정식쌤이랑은 맞팔하는거 보고싶어요,1,2024-08-11T22:59:11Z
@ナズナ,dc ㅋㅋㅋㅋㅋㅋㅋㅋ 빡갤 함 들가줘야되는데,0,2024-08-11T14:59:00Z
@user-et8xq1nj2n,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=432"">7:12</a> 삐진 정승제 왤케 귀여워",1,2024-08-11T14:06:26Z
@user-cj7em3fj4x,승제쌤 요즘 MZ단어 모른다고 너무 뭐라하네ㅠ,0,2024-08-11T10:10:36Z
@user-fm9wt4hp3m,시작은 커뮤탐방이었는데 갈수록 정승제커뮤교육 되는거 같은데 ㅋㅋㅋㅋ,2,2024-08-11T04:17:12Z
@user-xw3ul6bj1z,정승제 넘 귀여움...^^~~,0,2024-08-10T19:44:08Z
@user-pl5bs3ic5q,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 개웃겨ㅠ,0,2024-08-10T17:58:06Z
@user-il1eb4el5h,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=430"">7:10</a> 웰시코기랑 샴 고양이 같다ㅋㅋㅋㅋㅋㅋㅋㅋ",4,2024-08-10T17:52:27Z
@user-nv7cq8ek7q,뭐야 정승제선생님이 우리 엄마랑 동갑이시고 조정식 선생님이 어리시네..? 나이 해명 해주시죠,0,2024-08-10T16:12:49Z
