Author,Comment,Likes,Published At
@user-hr3lp9sw3x,한고은 꼴보기싫어서신랑수업 안봐요 얼굴비칠때마다 보기힘들어요~ 왜냐면 분명 이남자를 사랑해서만나고 결혼한게아녜요~ 지늙어서까지 계획하고 인기연예인핑계로 남에 멀쩡한 나이어린남자 애도안낳고 앞길망쳐논거아니에요~ 가족들에게 잘하면뭐해!!!!!!!  신랑수업한고은 잠깐씩화면비출때 혀까지낼룸거려 넘재밋어서 봐야하는데 여기 미국사회에서도 비난이큽니다 조치해주세요~~,3,2024-02-05T17:30:06Z
@hyekim5602,어쩜 고은씨는 맘이 정말 예뻐요!,37,2024-02-05T16:58:18Z
@user-ls9jv4nl2l,돈많음 다해요 뭐가 안되나요,0,2024-02-05T16:41:06Z
@user-ok4sn3zo8h,한고은 진짜 좋은사람인거 같아요^^,49,2024-02-05T15:31:31Z
@설관배,한고은 부부는 뭘해도 좋아요. 남편한테는 미안하지만 고은씨 사랑합니다. 연애인으로서 좋아는 것이니 남편분 오해하지 마세요.😊😊😊,50,2024-02-05T15:16:41Z
@bada3792,한고은씨  정말 괜찮은사람인듯<br>사랑받을만해요,164,2024-02-05T15:11:05Z
@ea5165,김미경쌤?,0,2024-02-05T14:54:10Z
@MNYoun-fz7et,나도 두부가 최애음식이라~~<br>이 식당 이름 알고 싶어요!!,16,2024-02-05T14:28:07Z
@sorilove9482,정말  한고은씨 마음씨가 비단결같아요,70,2024-02-05T14:20:41Z
@llx2258,이름도 예쁜 한고은,46,2024-02-05T13:51:53Z
@sinhyejohn3581,넝쿨째 굴러들어온 고은복!,47,2024-02-05T13:42:47Z
@가을풍경-g2q,한고은씨 김장할 때 봤는데 혼자 다섯사람 몫을 하시더라구요 손이 엄청 빠르고 일머리를 알아서 순서도 잘알고  너무 잘함 너무 일을 잘한다 느낌,137,2024-02-05T13:36:04Z
@ysoon3667,정말 사랑스러운부부입니다,68,2024-02-05T12:59:21Z
@victorystmary,"시이모분 김미경씨 닮으셨네요,목소리도 비슷",15,2024-02-05T12:40:19Z
@yongkwon-peterson6189,🙏💞🔥😇💓🌄☘️🌈💕💜😎🤙🥰😍🌝(1967song-all you need is love) 💪❤❤💕🦾✌️🌐🌹🌻👍👍,1,2024-02-05T11:29:41Z
@정명심-i8x,용준씨 칠순 선물 참 보기좋네요.이젠 결혼해 손주 선물만 드리면 더 좋겠죠<br>고은씨 머문 곳에 향기가 나고 형탁씨 가정도 참 보기 좋네요 사야씨는 좋은일이든 슬픈일이든 남편에게 말해야 마음의 병이 안생겨요 항상 행복하세요,19,2024-02-05T11:18:04Z
@user-tr8uq8st9h,두분  참 보기좋던데요<br>아이하나 있으면 너무좋을것데 아쉬워요  한고은씨<br>참 마음씨가 따뜻해요,96,2024-02-05T10:25:35Z
@꽃쌔밍,ㅠㅠ넘이뽀요<br>시험관이라도 해서 이쁜 천사아가 오면 넘넘 더 좋을꺼같은데 ㅠㅠ<br>너무 사랑스런 부부❤,57,2024-02-05T10:22:28Z
@user-sr2vw2jp9u,고은씨는이쁘기도하지만<br>먹는데도<br>복이들었어요,83,2024-02-05T10:21:55Z
@user-wm5hc3ry8r,이름만큼 한결같이  고은씨 복받을거에요<br>이쁘게 건강하게 오래  건강 하세요,140,2024-02-05T10:09:26Z
@user-rq9ql4du5z,정말로 한고은씨 얼굴도<br>예쁘지만 마음씨도 천사<br>네요~갈수록 진국이네요<br>시댁 어른들한테도 너무<br>잘하고 남편한테도 참잘<br>하네요 꿀이뚝뚝 떨어지<br>네요 요즘 신랑수업에<br>한고은씨 나오는데 <br>열심히 보고있답니다<br>말도 예쁘게하고 주위<br>분들 챙기는것도 어째<br>저렇게 잘하는지 시이<br>모님한테도 어떻게 저렇<br>게 잘챙기는지  정말<br>남편분 전생에 나라를<br>몇개나 구해서 저런 복덩<br>이를 만났을까요 남편분<br>고은씨한테 잘하세요<br>요즘 사람들 저렇게<br>시댁에 잘하는사람 없답<br>니다 부럽네요,116,2024-02-05T10:05:23Z
@user-yn5ij6ii2t,이부부에게 꼭 아기천사가 내려오길 바래요진짜,158,2024-02-05T09:44:37Z
@user-zl1cd6xd3i,한고은 전부터도 좋아했지만 볼수록  좋은사람~~  매력있고  그집안에서 저렇게  칭찬 받는  며느리라니  대단하다~~  어느 요리프로에서 나레이터 하면서 음식 맛을 평할때도 진짜 차분하고 멋졌어요,144,2024-02-05T09:33:44Z
@user-vs5sv8li2q,애도못낳는데무슨최고며느리?<br>남편을잘만난거지<br>본인도그거아니까잘하는거고,4,2024-02-05T09:24:01Z
@user-ob8sg4ri3q,두뷰 넘좋아해요<br>어딜까요?<br>주소부탁해요?,17,2024-02-05T09:10:58Z
@user-uq3mt3jo3e,이쁘고 참 괸찮은사람...아이하나 보내주셧으면 참으로 좋앗을텐데,112,2024-02-05T09:07:16Z
@user-mo7yn1nh9p,고은씨.결혼한지가 얼만데 지금까지 한마음으로 저렇게 잘하고 인정받기란 정말 쉽지않죠.참 괜찮은 사람이네요,305,2024-02-05T09:00:58Z
@user-wt9ex2yv2d,넘 잘살고 있어요<br>털털한 한고은 이뻐용^^,180,2024-02-05T08:48:00Z
@jghim1000,"한고은씨, 사람을 집안을 살리는 여자군요~👍",231,2024-02-05T08:31:46Z
@77m87,난 연예인 중에 이 부부가 젤 좋더라고요. 한고은 연예인답지 않게 소탈하고 시댁식구 잘 챙기고 넘 예뻐요!  재벌가에 시집 간 것보다 천만배는 더 행복하세요~♡ 귀요미 신랑도 최고!,392,2024-02-05T08:28:43Z
@user-ru4bn1zl5t,한고은 눈에 꿀 떨어지겠다...,161,2024-02-05T08:20:39Z
