Author,Comment,Likes,Published At
@yoian2453,북에..아미가 있다닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ BTS 대단하다 진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,49,2024-07-09T02:28:44Z
@gagameljung8786,출근해야  하는데  썸네일 보고 확~~~<br>확성기 방송 👍 <br>영탁  영웅  BTS 한류 빵빵 울려라~~~~,8,2024-07-08T22:04:16Z
@alma_nium,음악에 뭔 지역의 색이야...당장 해외 친구들이랑 작곡 토론해도 서로 알아먹는구만..좋은 음악은 어딜가든 인정받는다.,1,2024-07-08T15:06:40Z
@user-vk8tl1ur5f,저 신은희라는애는 무슨자격으로 나와떠드는지,2,2024-07-08T13:28:28Z
@user-vk8tl1ur5f,외교관출신들소름끼친단말야 여기와서갑자기민주시민인척하는거 그게되다니,0,2024-07-08T12:41:06Z
@user-vk8tl1ur5f,연예인아는걸 민족이랑상관있다고하지마,0,2024-07-08T12:32:28Z
@Boar-z1b79,저러니 변희재가 싫어하지 ㅋㅋㅋㅋ,0,2024-07-08T12:06:32Z
@Boar-z1b79,진중권은 보수도 아니고 진보도 아니고 좌파도 아니구 우파도 아니고 애매모호한 회색분자<br>회색분자가  좌파 우파 이념이 확고한 자보다 더위험한 사람임<br>역사적 사실로 보면 회색분자는 남한이나 북한이나 다 처형 했음<br>진중권 당신도 남 비판할 사람이 못됨 진중권 저사람도 자기가 보고 싶은것만 보고 듣고 싶은것만 듣고 자기 유리한쪽으로 해석함... 전형적인 내로남불 스타일<br>오로지 자신이 말한데 다맞다는 논리주의자임😢😢,0,2024-07-08T11:58:52Z
@Boar-z1b79,진중권 중도좌파 이면서 회색분자야<br>중도 좌파 회색분자는 남과 북 어디에서도 환영받지 못하는데 역사적사실을 기반으로 진중권을 평가했다😊,0,2024-07-08T11:55:41Z
@sungilyang165,"탈북민 채널분들 좀 바꿔 주세요<br>돌아가며, 할 수 있도록.",2,2024-07-08T11:48:46Z
@user-me6vf2up8f,류대사님 처음 오셔서  하나원에도 못들어가시고 생활보호대상자로  어렵게 사신  얘기듣고 지난 정부에 분노가 일더군요 .어쩐지 쿠워이트대사님이 탈북하셨다는데 오셨는지 아닌지 영 알수가 없더군요  저런 분을 그리 푸대접을 하다니요  마음이 아팠습니다<br>이제부터라도 많은 강연및 활동 하시기를 바랍니다  행복하게 사시기를 기도합니다,89,2024-07-08T11:00:56Z
@user-vs9oy5be9n,진중권 이 왜?이프로에?,2,2024-07-08T09:47:33Z
@sophiechoi0815,류현우 출연자님은 진짜 인상이 넘 좋으시네요<br>자주자주 츌연해주세요!!,51,2024-07-08T08:59:05Z
@soohyunkim5210,찐이야 중독성은 쩔지요 ㅎㅎ,21,2024-07-08T07:04:31Z
@user-vv2zu7rx2l,"류현우 대사는, 합리적이고 유연한 리더쉽이 묻어 나며 스타성이 있네요🩵",56,2024-07-08T06:45:00Z
@user-qs3dl4uu2y,전쟁날까 두렵네요  하지만 강하게는 나가야 되는데,10,2024-07-08T05:01:44Z
@puyosoda786,아미 동무 ㅋㅋㅋㅋ,3,2024-07-08T03:35:29Z
@dpbojab,임영웅은 북한의  영웅이  되라!,4,2024-07-08T03:27:48Z
@M.babyboo,임영웅 bts 가서 저희보고싶으면 한국으로오세요 한마디면 북한소멸할수도ㅋㅋㅋㅋㅋㅋㅋㅋ,1,2024-07-08T02:57:09Z
@nakeqntaastuio-le6ou,지들 얼굴에 똥싸는 격이지 국제적인조롱 이미지만 더버릴뿐 이미 더버릴 이미지도 없긴하지만 더러운것까지 이미지를 씌운건 국제사회에서 더무시만 당할듯,1,2024-07-08T02:43:34Z
@NorthMacedoniaNo.1,인민들에게 K-뽕삘 노래를 들려주어라 ㅋㅋ<br>이박사님 김홍남선생 추천 한다 ㅋㅋㅋㅋ,4,2024-07-08T02:34:49Z
@rheejaden3550,"북한에 한류? 북한인민은 그런 거 알 필요없다. 그러니까 북한정권은 사회주의국가로서 외부로부터의 헛바람을 차단하고 실제로 인민들도 소위 자본주의의 썩고 병든 사조로부터 보호하기위해  영화.드라마.노래등을 차단하고 옷차림,헤어스타일,말버릇등 퇴폐적이라고 생각되는 건 모두 단속하고 실제로 인민들도 정부의 조치에 동의하고 일상생활에서도 주변을 살펴 반동을 색출하는 데 협조하는거다. 인민을 뫃아놓고 처형까지도 한다는 건 이들 인민들도 그렇게 생각하고 찬성하니까 집행하는거다.<br>탈북자들도 평생 그런게 교육받고 익숙해져 있어 몸과 마음은 자기도 모르게 주입되어 있는거다.어쩌다 한국에 흘러와서  말로는 티를 못내지만 여성들이 머리를 단정히 묶지않고 자유롭게 풀어헤치고 다니는 것조차 어색하고 반사회적인 풍조라고 반감을 느끼는거다. 그러니 머리를 염색하고,미니스커트를 입고,배꼽이 보이고,어깨를 드러내고,찢어진 청바지를 입고다니는 게 모두 그렇게 보이는거다.<br>과거에 젊은  북한인이 가슴에 단 휘장을 남한사람이 뺏지라고 하니까 엄청 진심으로 화를 내는 장면,그리고 북한여성응원단이 부산에서 고속버스로 이동하면서 길거리 플래카드에 그려진 김정일이 비를 맞고 있다고 난리를 치고 버스를 정차시키고 플래카드를 공손히 모시고?버스에 오르는 걸 우리 국민들이 모두 tv중계로 목격하기도 했다. 지금도 마찬가지다.남한대통령들이 중궁과 북한을 방문해서 머리를 조아리며 조공을 바치는 행위,남한의 대학생들의 데모는 미 제국주의자들에 대한 투쟁으로 보는거다. 탈북자들이 한결같이 하는 말이 있다.남조선에는 원래 올 생각이 없었다고. 왜 그럴까? 자기의 반동행위를 나중에라도 용서받고 인정받고 싶어서 증거를 남기는거다.",0,2024-07-08T01:24:14Z
@bsau7438,KBS 전 아나운서라고 본인이 말한 여자 게스트는(첨 보는데) 표정도 넘 오바에 부자연스러워서 보기에 좀 거북함,5,2024-07-08T00:27:08Z
