Author,Comment,Likes,Published At
@user-cw9rm5iw8n,통일되면 희토류 못 캡니다...북한은 할수 있어도 대한민국은 못합니다.환경오염에  노동자들 오염되서  사실상 선진국은 불가능합니다...중국같은 나라나 가능하기에....북한의 희토류는 남한의 기술과 자본 북한의 노동자와  북한의 비민주 정권이라면 가능합니다.,1,2024-03-30T21:19:20Z
@user-cw9rm5iw8n,윤설미 처음 출연한날 쌔까맣고 촌스럽던 모습으로 시청자들 눈물 막 뽑아내더니....,2,2024-03-30T21:14:14Z
@영태김-k4w,행복하게잘살아라!,3,2024-03-30T15:28:32Z
@user-hb6jb8qb3m,이거   진짜예요  .,6,2024-03-28T09:39:47Z
@yongjukwon6719,아라는 영화배우 <br>최고의 미녀같다,1,2024-03-26T23:46:52Z
@user-qq6km2ic7v,안돼 ㅜㅠㅠ,1,2024-03-23T11:03:31Z
@user-pf6vn1dr9m,이건 실제결혼이 아니고 프로그램으로 하는거지 실제였으면 좋은데.김아라 예쁘지않나. 토니도 때가 넘었는데.,1,2024-03-20T21:05:34Z
@01GVGV,제발 ~ 가라 ~ ㅎㅎ,0,2024-03-20T07:21:33Z
@SL-os9fr,아라씨 진짜 이쁘죠,5,2024-03-20T04:11:26Z
@user-bi5dz7rz3q,토니안 매력이 보통 아니구나야🎉🎉🎉  토니안  그 에미나이랑  결혼 하라우야   이건  명령이라우야😂,3,2024-03-20T01:30:34Z
@Soosoomusic,이게 뭐하는 짓인고??<br><br>방송국 수준을 알겠다,0,2024-03-19T12:00:04Z
@user-lr1ni4mj6p,닭 모습이 살벌해,0,2024-03-19T07:49:42Z
@user-od6bv2lm2r,거짓말 일해서 돈벌라,0,2024-03-18T18:08:47Z
@user-in8rc1ut2c,진짠줄 알앗냉,3,2024-03-18T16:53:27Z
@anjaehong4254,탈북녀들<br>미모와거짖에<br>혹 넘어가는<br>정신나간넘들<br>방송에서시청율올리려고너무우상화시키고외도로스타만든다그녀들이한국까지오는과정이어떻게중국을거치고또다른국가로팔려가고...<br>생활안정찾으면80%는다시돌아가는<br>녀들이태반<br>믿지말고그냥보는것으로남쪽어도 그런아픔사연많은 청춘들이 넘치고남는다방송국넘들도자재해라,0,2024-03-18T09:19:15Z
@user-qk3it1fd2z,닭징그러워😅,0,2024-03-18T07:29:27Z
@보라-k8y,두분 결혼 축하드립니다.<br>영원히 행복하게 사세요.<br>잘 되었어요...,4,2024-03-17T11:11:16Z
@user-si9bs9tu4i,남남북녀! <br>맞습니다.,0,2024-03-16T12:23:02Z
@user-lu6cf1fi4f,축하 드립니다. 토니안. 행복 하세요,2,2024-03-16T02:43:16Z
@user-lu6cf1fi4f,북한 여자분들 생활력 강하죠,0,2024-03-16T02:42:52Z
@user-hd2og9lq9w,토니오빠안돼애애 😢,0,2024-03-15T13:32:20Z
@user-qj5dv4kc5y,근데 두분 얼굴상이 비슷해요 착각인가? ..,0,2024-03-15T12:36:44Z
@newworlds-h6h,낚였다 ㅋㅋㅋ,1,2024-03-15T08:25:38Z
@user-qh2xx7in9k,ㅎ,0,2024-03-14T07:19:44Z
@user-if9jd6iy6q,"둘이잘어울려요,,진짜인줄알았네용 축하❤❤",35,2024-03-14T06:30:05Z
@user-uz1sj5fs5r,진짜인줄 알았엉 ㅎㅎ제목만 보고 깜놀!!,2,2024-03-14T05:30:25Z
@user-bx6uh2ti6s,하루빨리 평화통일  기원합니다~~,0,2024-03-12T02:35:31Z
@user-it5td9qm8l,재밋다 토니안 결혼하세요~😊😊😊❤❤,5,2024-03-11T14:16:02Z
@user-xk5fw5ly4h,🐸🐸🐸🐸,1,2024-03-11T01:40:28Z
@user-vj4zn7jy2b,축하합니다  잘하셨네요   정말하신것인가요 했으면 좋겠다,0,2024-03-11T00:01:17Z
