Author,Comment,Likes,Published At
@Goyangi1004,티처스가 돌아왔다 ㅜ ㅜ 너무너무 오래 기다렸어요❤❤❤❤❤,0,2024-06-08T14:38:11Z
@송주현-v9g,고3이라 ㄹㅇ 개꿀잼,0,2024-06-08T14:30:25Z
@일하기싫어24,정승제 쌤: 수포자 담담<br>조정식 쌤: 영포자 당담<br>미3누 쌤: 허수생 담당(???),2,2024-06-08T12:25:51Z
@user-pe4iq8xm4x,ㅋㅋㅋ 어른들 사이에 있으니까 진짜 애기같네,2,2024-06-08T09:26:38Z
@user-vm8cg9rc2q,미미미누 쌤이 나오면 무조건 본방<br>사수 한다.,1,2024-06-08T09:13:09Z
@user-xx6qm3dh8w,궁금해서 그런데 댓글창 왜 차단한거예요?,0,2024-06-07T22:06:44Z
@user-hz8tf9ee1i,미뉴 ㅠㅠ 돈 마니 벌자 더 더 더 잘 돼라 ❤,0,2024-06-07T21:28:50Z
@SEJ2N,미미미누 이생퀴 죵나 열심히 사네 ㄹㅇ,0,2024-06-07T18:24:46Z
@Rock-im9ou,대한민국 입시 오징어 게임보다 재밌네 ~,1,2024-06-07T14:57:03Z
@user-yl7jp9gu1z,첫방언제임,0,2024-06-07T14:11:34Z
@user-mr9te2pr2p,역시 미미미뉴 ㅋㅋㅋㅋㅋ,0,2024-06-07T11:42:03Z
@user-sq1vq6bb8o,티처스 최고네 이건 솔직히 말해서 계속해서 나와야지 전 안나와서 마지막화 줄 알았는데 새로 돌아오다니 감격이다,5,2024-06-07T07:10:47Z
@hak-hyeonkim3254,사전제작인가보네,0,2024-06-07T06:07:40Z
@user-rk8fx6py3j,조정식쌤 너무 잘생겼다,0,2024-06-07T05:57:49Z
@임채현-k8r,티처스에 국어 쌤도 있으면 좋겠다 ebs 윤혜정쌤이요 이쌤 은근 뼈 잘때리던데 ㅋㅋ,19,2024-06-07T05:28:54Z
@spoemsjh0229,이야 진짜 성공했다... 논란 없이 쭉 잘 됐으면 하는 유튜버인데,1,2024-06-07T05:04:53Z
@user-gr4is6sy8n,내 댓글 와 저있누,0,2024-06-07T02:42:24Z
@Discreetvlrt,이영상 누르자마자 광고도 미미미누 광고 ㅋㅋ,0,2024-06-07T02:26:46Z
@PETBOY,쓰레기 수능 점수 잘받아 보겠다고 인생몰빵하는 한국 학생들 너무 불쌍,0,2024-06-07T02:26:27Z
@sio7947,와 티처스 가뜩이나 졸잼인데 미미미누 나오면 난리나겠따 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,11,2024-06-06T18:17:46Z
@momlovesange,미미미누 진짜 올해 티비 출연 자주하는군요! 캬아~~~,0,2024-06-06T17:42:29Z
@user-ii5ge1to9l,와 미누형이 티처스를?? ㄷㄷ 대박이네 ㅎㄷㄷ 나 저형 분당에서 실물로 봤는데 개잘생긴 존잘임 ㄹㅇ 키만 8센치 더컸으면 완벽한 형인데 ㄲㅂ,0,2024-06-06T17:40:05Z
@wuus_0,아 진짜 미3누 넘 좋아ㅜㅜㅜㅜㅜ미치도록 사랑한다 민우야,8,2024-06-06T17:19:01Z
@라빔,진짜 너무 좋다...넘어갈게요,8,2024-06-06T16:35:02Z
@hojikim1410,미미미누 ㅋㅋㅋㅋㅋ 기대됨,0,2024-06-06T15:07:42Z
@user-zy5cb9dy7l,이거 부모님이 되게 좋아함 ㅋㅌㅋ,0,2024-06-06T13:52:53Z
@qpskaueaiqh179,티처스가 신이 되가는 과정,0,2024-06-06T13:07:24Z
@user-zj3xe4bu2i,미쳤다 최애 프로그램이랑 최애의 만남이라니,3,2024-06-06T12:08:39Z
@Ejhsb3167,아..장영란좀 안나왔으면 좋겠다,2,2024-06-06T11:22:08Z
@user-yq7ub4zi7m,진짜 미미미누 성공했다,0,2024-06-06T11:20:48Z
@user-ch6it9xp8j,입시 제갈량 ㅋㅋㅋㅋ,1,2024-06-06T08:59:30Z
@user-rt2oh7eb8x,ㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋ개웃4ㅣㅁ,0,2024-06-06T07:18:50Z
@donj-xn4tk,5수흙감자 ㅅㅂ ㅋㅋ,0,2024-06-06T07:11:15Z
@anotherlife4575,5수 고대 행정 미미미누랑<br>고대 법대생 출신 조정식쌤 만남 기대된다ㄷㄷ,0,2024-06-06T07:04:24Z
@user-ru2cw5od2c,와ㅠㅠ 미미미누 대박이다ㅠ,5,2024-06-06T06:14:43Z
@Eris01741,허루ㅜ너무 기대됨ㅠㅠㅜㅠㅜ미3누가 티처스에 나온다니ㅠㅜㅠ,13,2024-06-06T05:24:30Z
@coronis0,아진짜개웃기네,0,2024-06-06T04:22:02Z
@이준호-l7b,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 기대된다 개인적으로 현우진 안나온건 좀 아쉽 피식대학도 나왔으면서 뭐 정기적으로 촬영해야하는 방송은 어려울 수 있겠지,0,2024-06-06T02:47:51Z
@user-so5pn6rv4u,5수짬바가 있지 ㅋㅋㅋㅋㅋ,0,2024-06-06T01:44:59Z
@user-to1rr3nu2z,윤도영 한스쿱 첨가해서 약간 매워진게 개웃기네 진짜,442,2024-06-06T01:20:53Z
@al1dayfortenus,또 다른 곳 출연하니까 잘생겨짐,0,2024-06-05T23:54:12Z
@user-io2uk8ek7t,기대된다ㅋㅋㅋㄱㅋ,0,2024-06-05T22:43:39Z
@user-xc9qr8dc6l,이번 친구? 넘어갈께요,0,2024-06-05T20:35:46Z
